"Long","Lat","Stn_Name","Clim_ID","Prov_or_Ter","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD"
"-123.128","48.775","SATURNA CAPMON CS","1017099","BC","18.2","0","NA","32.5","0","10.3","0","","","NA","16.4","0","NA","","4","","","NA","37.3","42.0"
"-123.045","48.784","SATURNA ISLAND CS","1017101","BC","17.9","0","NA","27.3","0","11.8","0","","","NA","18.0","0","NA","","4","","","NA","29.1","26.3"
"-123.626","48.647","SHAWNIGAN LAKE","1017230","BC","19.5","0","1.6","37.5","0","9.0","0","0.0","0","NA","4.2","0","15.0","0.0","2","","","NA","17.7","63.1"
"-123.921","48.377","SHERINGHAM POINT","1017254","BC","14.1","0","NA","30.9","0","8.4","0","","","NA","9.8","0","NA","","1","","","NA","125.1","4.7"
"-123.305","48.457","VICTORIA UNIVERSITY CS","1018598","BC","18.0","0","NA","34.2","0","8.7","0","","","NA","4.7","0","NA","","2","","","NA","31.9","31.0"
"-123.325","48.413","VICTORIA GONZALES CS","1018611","BC","16.8","0","NA","29.8","0","9.6","0","","","NA","6.8","0","NA","","2","","","NA","54.4","17.8"
"-123.426","48.647","VICTORIA INTL A","1018621","BC","17.9","2","NA","35.5","2","9.2","2","0.0","0","NA","7.0","0","NA","","2","","","NA","29.0","24.9"
"-123.388","48.423","VICTORIA HARBOUR A","1018633","BC","16.5","0","NA","26.4","0","10.4","0","","","NA","","","NA","","","","","NA","55.6","8.8"
"-124.160","49.350","BALLENAS ISLAND","1020590","BC","19.3","0","NA","28.6","0","13.7","0","","","NA","6.6","0","NA","","2","","","NA","9.1","50.2"
"-125.273","49.952","CAMPBELL RIVER A","1021261","BC","18.3","0","1.1","37.5","0","4.0","0","0.0","0","NA","18.9","0","42.0","0.0","4","","","NA","45.2","54.2"
"-125.273","49.952","CAMPBELL RIVER A","1021270","BC","18.3","0","NA","37.4","0","4.1","0","","","NA","","","NA","","","","","NA","44.9","52.8"
"-125.446","50.333","CHATHAM POINT","1021480","BC","17.1","1","1.1","31.0","1","10.5","1","0.0","1","NA","25.2","1","NA","0.0","4","","","NA","48.5","21.5"
"-124.900","49.717","COMOX A","1021830","BC","19.1","0","1.3","35.4","0","9.4","0","0.0","0","NA","15.4","0","53.0","","2","","","NA","19.8","55.3"
"-125.033","49.686","COURTENAY PUNTLEDGE","1021989","BC","19.1","18","NA","37.5","12","6.0","13","0.0","12","NA","26.6","12","NA","0.0","1","","","NA","9.5","24.1"
"-123.811","49.209","ENTRANCE ISLAND","1022689","BC","19.3","0","NA","27.6","0","13.9","0","","","NA","4.0","0","NA","","1","","","NA","9.4","49.8"
"-125.993","50.454","FANNY ISLAND","1022795","BC","14.3","0","NA","22.6","0","9.7","0","","","NA","23.8","0","NA","","6","","","NA","115.7","0.0"
"-125.203","50.099","HERIOT BAY SE","1023462","BC","18.8","0","NA","33.0","0","9.5","0","0.0","0","NA","30.4","0","NA","0.0","5","","","NA","27.1","52.0"
"-124.512","49.353","LITTLE QUALICUM HATCHERY","1024638","BC","17.9","14","1.5","34.5","14","6.0","14","0.0","14","NA","11.8","14","NA","0.0","2","","","NA","22.0","20.4"
"-123.870","49.054","NANAIMO A","1025365","BC","19.5","0","NA","37.0","0","8.6","0","","","NA","","","NA","","","","","NA","17.9","65.0"
"-123.870","49.054","NANAIMO A","1025369","BC","19.6","0","NA","37.0","0","8.5","0","0.0","0","NA","4.8","0","NA","0.0","1","","","NA","17.2","66.3"
"-123.988","49.199","NANAIMO CITY YARD","10253G0","BC","","","NA","","","","","0.0","0","NA","5.8","0","20.0","0.0","2","","","NA","",""
"-127.367","50.681","PORT HARDY A","1026271","BC","14.9","0","NA","28.4","0","6.5","0","0.0","0","NA","27.9","0","NA","","8","","","NA","98.6","3.2"
"-124.394","49.337","QUALICUM BEACH AIRPORT","1026562","BC","18.9","1","NA","34.2","1","8.2","1","","","NA","5.3","1","NA","","3","","","NA","22.3","50.1"
"-124.617","49.394","QUALICUM R FISH RESEARCH","1026565","BC","18.1","19","1.3","33.0","6","8.0","19","0.0","6","NA","6.9","6","NA","0.0","2","","","NA","16.3","17.3"
"-125.304","50.016","QUINSAM RIVER HATCHERY","1026639","BC","18.8","1","1.5","37.5","1","5.0","1","0.0","1","NA","31.0","1","NA","0.0","5","","","NA","31.7","56.4"
"-124.435","49.487","SISTERS ISLAND","1027403","BC","19.3","0","NA","28.9","0","13.5","0","","","NA","","","NA","","","","","NA","9.8","49.5"
"-123.809","49.209","ENTRANCE ISLAND","102BFHH","BC","19.5","0","NA","28.0","0","14.0","0","0.0","0","NA","8.4","0","NA","0.0","3","","","NA","8.5","56.0"
"-124.982","49.337","ALBERNI ROBERTSON CREEK","1030230","BC","","","","","","6.5","2","0.0","2","NA","12.9","2","NA","","2","","","NA","",""
"-125.216","48.786","CAPE BEALE LIGHT","1031316","BC","14.9","0","0.9","32.0","0","10.0","0","0.0","0","NA","43.6","0","59.0","0.0","5","","","NA","102.9","7.0"
"-126.543","49.383","ESTEVAN POINT","1032730","BC","15.1","13","0.3","24.5","13","9.0","13","0.0","13","NA","20.8","13","NA","0.0","3","","","NA","54.5","1.8"
"-126.543","49.383","ESTEVAN POINT CS","1032731","BC","13.5","14","NA","18.6","14","8.6","14","","","NA","16.0","14","NA","","4","","","NA","76.3","0.0"
"-125.923","49.111","LENNARD ISLAND","1034600","BC","14.9","2","NA","22.0","2","9.5","2","0.0","2","NA","28.7","2","NA","0.0","3","","","NA","90.6","1.0"
"-124.655","48.859","NITINAT RIVER HATCHERY","1035612","BC","17.3","0","0.7","40.0","0","7.0","0","0.0","0","NA","29.8","0","33.0","0.0","6","","","NA","46.6","25.6"
"-126.617","49.600","NOOTKA LIGHTSTATION","1035614","BC","16.3","0","0.0","32.5","0","8.0","0","0.0","0","NA","32.6","0","33.0","0.0","7","","","NA","68.6","15.0"
"-127.653","50.534","QUATSINO","1036570","BC","15.6","4","-0.2","26.5","4","8.0","4","0.0","4","NA","31.0","4","NA","0.0","10","","","NA","72.6","7.3"
"-128.033","50.441","QUATSINO LIGHTSTATION","1036572","BC","15.9","0","0.3","28.0","0","8.0","0","0.0","0","NA","38.0","0","34.0","0.0","9","","","NA","74.1","9.4"
"-124.927","49.317","PORT ALBERNI (AUT)","1036B06","BC","19.8","1","NA","39.8","1","5.8","1","","","NA","13.8","1","NA","","3","","","NA","14.1","67.8"
"-128.908","50.821","SARTINE ISLAND (AUT)","1037090","BC","14.0","2","NA","20.9","2","10.2","2","","","NA","53.8","2","NA","","9","","","NA","115.4","0.0"
"-127.940","50.112","SOLANDER ISLAND (AUT)","1037553","BC","13.8","6","NA","25.3","6","9.1","6","","","NA","24.6","6","NA","","7","","","NA","107.4","1.2"
"-126.654","49.932","TAHSIS VILLAGE NORTH","1037899","BC","19.1","11","NA","34.0","11","7.5","11","","","NA","13.4","29","NA","","2","","","NA","19.7","41.1"
"-125.773","49.082","TOFINO A","1038205","BC","15.5","0","0.5","32.0","0","7.0","0","0.0","0","NA","36.6","0","42.0","0.0","4","","","NA","84.5","5.6"
"-125.773","49.082","TOFINO A","1038210","BC","15.4","0","NA","32.0","0","6.9","0","","","NA","","","NA","","","","","NA","86.8","5.3"
"-125.527","48.945","UCLUELET KENNEDY CAMP","1038332","BC","16.0","0","1.0","32.0","0","6.5","0","0.0","0","NA","42.8","0","49.0","0.0","5","","","NA","70.5","8.9"
"-126.779","50.053","ZEBALLOS MURAUDE CREEK","1039035","BC","18.2","2","NA","37.5","2","8.0","2","0.0","2","NA","27.0","2","NA","0.0","7","","","NA","35.6","41.0"
"-123.402","49.360","BOWEN ISLAND SUNSET PARK","104091B","BC","","","NA","","","","","0.0","26","NA","47.6","26","NA","","5","","","NA","",""
"-123.541","49.386","GIBSONS GOWER POINT","1043152","BC","18.9","0","1.1","31.0","0","12.0","0","0.0","0","NA","37.0","0","91.0","0.0","6","","","NA","17.4","46.0"
"-123.913","49.468","MERRY ISLAND LIGHTSTATION","1045100","BC","19.9","0","1.7","32.0","0","13.0","0","0.0","0","NA","33.6","0","94.0","0.0","3","","","NA","6.1","65.2"
"-123.299","49.488","HOWE SOUND - PAM ROCKS","10459NN","BC","19.7","0","NA","32.6","0","14.1","0","","","NA","34.2","0","NA","","5","","","NA","9.0","60.4"
"-124.032","49.634","PENDER HARBOUR","1046115","BC","","","NA","","","","","0.0","0","NA","20.1","0","NA","0.0","3","","","NA","",""
"-123.496","49.526","PORT MELLON","1046332","BC","19.0","1","NA","35.1","1","10.0","1","","","NA","87.5","1","NA","","7","","","NA","24.1","52.8"
"-124.500","49.834","POWELL RIVER A","1046391","BC","18.2","0","1.0","34.5","0","7.0","0","0.0","0","NA","20.1","0","44.0","0.0","3","","","NA","32.5","38.8"
"-124.497","49.835","POWELL RIVER","1046392","BC","18.2","0","NA","34.3","0","7.5","0","","","NA","20.0","0","NA","","3","","","NA","33.6","39.9"
"-124.500","49.834","POWELL RIVER A","1046396","BC","18.2","0","NA","34.4","0","7.0","0","","","NA","","","NA","","","","","NA","33.5","38.4"
"-123.715","49.458","SECHELT AUT","1047172","BC","19.0","0","NA","35.4","0","10.4","0","","","NA","27.6","0","NA","","4","","","NA","20.6","52.1"
"-123.161","49.783","SQUAMISH AIRPORT","10476F0","BC","19.9","0","NA","40.2","0","8.6","0","","","NA","16.5","0","NA","","5","","","NA","12.2","71.4"
"-122.955","50.129","WHISTLER","1048898","BC","18.1","0","1.7","37.0","0","6.0","0","0.0","0","NA","56.3","0","119.0","0.0","8","","","NA","52.5","56.0"
"-132.772","53.316","KINDAKUN ROCKS (AUT)","1054222","BC","14.5","0","NA","20.4","0","10.7","0","","","NA","46.6","0","NA","","5","","","NA","109.7","0.0"
"-133.058","54.255","LANGARA","1054500","BC","14.2","0","0.6","19.5","0","8.5","0","0.0","0","NA","131.0","0","98.0","0.0","14","","","NA","117.0","0.0"
"-133.058","54.255","LANGARA ISLAND RCS","1054503","BC","13.9","1","NA","18.6","1","9.0","1","","","NA","","","NA","","","","","NA","122.6","0.0"
"-132.125","54.027","MASSET A","1054929","BC","14.6","2","NA","22.9","2","5.8","2","","","NA","","","NA","","","","","NA","97.8","0.0"
"-131.661","54.159","ROSE SPIT (AUT)","1056869","BC","14.5","0","NA","19.5","0","5.6","0","","","NA","","","NA","","","","","NA","108.0","0.0"
"-131.813","53.249","SANDSPIT AIRPORT AUTO","1057051","BC","15.8","0","NA","22.2","0","9.8","0","","","NA","","","NA","","","","","NA","68.1","0.5"
"-131.814","53.254","SANDSPIT","1057052","BC","16.0","0","NA","22.7","0","10.6","0","","","NA","32.5","0","NA","","9","","","NA","61.6","0.8"
"-127.864","51.604","ADDENBROKE ISLAND","1060080","BC","16.0","0","0.7","28.5","0","8.0","0","0.0","0","NA","129.6","0","94.0","0.0","12","","","NA","74.3","10.9"
"-128.157","52.185","BELLA BELLA","1060815","BC","15.2","1","NA","30.5","1","6.0","1","","","NA","166.5","3","NA","","14","","","NA","91.8","8.0"
"-126.587","52.389","BELLA COOLA AIRPORT","1060844","BC","18.0","0","NA","36.4","0","6.8","0","","","NA","46.0","0","NA","","7","","","NA","33.4","33.1"
"-126.596","52.388","BELLA COOLA A","1060848","BC","17.9","3","NA","35.6","3","7.0","3","","","NA","","","NA","","","","","NA","31.5","28.5"
"-128.524","52.643","BOAT BLUFF","1060901","BC","15.8","0","0.7","31.5","0","9.0","0","0.0","0","NA","222.5","0","96.0","0.0","15","","","NA","80.7","11.8"
"-130.638","53.493","BONILLA ISLAND","1060902","BC","14.3","0","0.3","22.0","0","9.0","0","0.0","0","NA","150.0","0","133.0","0.0","17","","","NA","113.2","0.0"
"-130.639","53.493","BONILLA ISLAND (AUT)","1060R0K","BC","13.6","21","NA","18.9","21","10.0","21","","","NA","35.0","21","NA","","4","","","NA","43.7","0.0"
"-127.471","52.187","CATHEDRAL POINT (AUT)","1061458","BC","16.9","1","NA","32.1","1","9.4","1","","","NA","132.4","1","NA","","11","","","NA","53.5","19.1"
"-131.602","53.030","CUMSHEWA ISLAND","1062251","BC","15.5","0","NA","22.8","0","11.6","0","","","NA","0.0","0","NA","","0","","","NA","77.9","1.5"
"-128.112","52.185","DRYAD POINT","1062544","BC","16.3","0","0.5","33.0","0","10.0","0","0.0","0","NA","138.4","0","95.0","0.0","14","","","NA","65.9","13.4"
"-127.835","51.247","EGG ISLAND","1062646","BC","14.2","10","0.3","20.5","10","9.0","10","0.0","10","NA","42.0","10","NA","0.0","9","","","NA","79.5","0.0"
"-130.708","54.569","GREEN ISLAND","1063298","BC","14.7","0","-0.1","22.0","0","9.0","0","0.0","0","NA","231.6","0","139.0","0.0","16","","","NA","103.3","0.0"
"-130.698","54.580","GREY ISLET (AUT)","1063303","BC","14.6","0","NA","21.1","0","10.3","0","","","NA","175.4","0","NA","","15","","","NA","104.2","0.0"
"-127.632","50.940","HERBERT ISLAND (AUT)","1063461","BC","13.5","1","NA","23.8","1","9.2","1","","","NA","81.8","1","NA","","10","","","NA","135.1","0.1"
"-130.361","54.172","HOLLAND ROCK","1063496","BC","13.7","0","NA","18.8","0","8.4","0","","","NA","99.2","0","NA","","14","","","NA","132.3","0.0"
"-128.407","52.270","IVORY ISLAND","1063690","BC","15.7","0","0.8","28.0","0","9.5","0","0.0","0","NA","152.6","0","93.0","0.0","13","","","NA","80.5","8.3"
"-127.943","53.563","KEMANO","1064020","BC","17.3","2","0.9","33.0","1","8.0","1","0.0","1","NA","41.8","1","NA","0.0","11","","","NA","38.5","19.4"
"-128.634","54.054","KITIMAT TOWNSITE","1064320","BC","17.5","23","1.0","27.0","23","8.0","23","0.0","23","NA","59.0","23","NA","0.0","3","","","NA","8.0","4.0"
"-128.705","54.010","KITIMAT 2","1064321","BC","17.9","20","0.8","33.0","20","5.5","20","0.0","20","NA","43.5","20","NA","0.0","3","","","NA","12.4","11.3"
"-128.634","54.054","KITIMAT FOREST AVE","1064324","BC","16.7","0","NA","32.1","0","6.7","0","","","NA","63.3","0","NA","","8","","","NA","57.1","17.8"
"-130.609","54.296","LUCY ISLAND LIGHTSTATION","1064728","BC","14.3","0","NA","20.5","0","9.7","0","","","NA","","","NA","","","","","NA","115.7","0.0"
"-128.719","52.262","MCINNES ISLAND","1065010","BC","15.3","0","0.6","24.0","0","10.5","0","0.0","0","NA","127.6","0","96.0","0.0","8","","","NA","84.8","1.8"
"-130.445","54.286","PRINCE RUPERT","1066482","BC","14.3","0","NA","24.2","0","7.8","0","","","NA","208.8","0","NA","","15","","","NA","114.7","0.2"
"-130.290","54.320","PRINCE RUPERT MONT CIRC","1066488","BC","","","NA","","","","","0.0","11","NA","226.2","11","NA","0.0","14","","","NA","",""
"-129.983","55.933","STEWART A","1067748","BC","14.7","2","NA","24.5","2","7.3","2","","","NA","","","NA","","","","","NA","95.1","0.7"
"-128.625","54.502","TERRACE PCC","1068131","BC","18.5","10","1.7","33.0","10","8.5","10","0.0","10","NA","24.7","10","NA","","7","","","NA","17.0","27.6"
"-128.578","54.469","TERRACE A","1068134","BC","16.6","0","NA","31.1","0","6.8","0","0.0","0","NA","82.7","0","NA","","12","","","NA","61.7","18.0"
"-130.880","54.295","TRIPLE ISLAND","1068250","BC","14.6","0","NA","19.0","0","10.0","0","0.0","0","NA","116.6","0","NA","0.0","13","","","NA","106.2","0.0"
"-128.682","54.044","KITIMAT HATCHERY","106D289","BC","16.3","22","NA","24.0","22","9.5","22","0.0","22","NA","66.8","22","NA","","6","","","NA","15.4","0.5"
"-126.668","54.396","HOUSTON","1073615","BC","16.3","9","NA","35.0","9","2.0","9","0.0","12","NA","29.4","12","NA","0.0","7","","","NA","56.0","19.3"
"-127.183","54.825","SMITHERS","1077499","BC","15.5","0","NA","32.0","0","2.6","0","","","NA","31.3","0","NA","","9","","","NA","91.8","14.5"
"-127.189","54.824","SMITHERS AIRPORT AUTO","1077501","BC","15.8","0","NA","31.8","0","4.0","0","","","NA","28.1","0","NA","","9","","","NA","85.9","16.3"
"-127.171","55.289","SUSKWA VALLEY","107G879","BC","15.5","0","1.6","32.0","0","0.5","0","0.0","0","NA","53.6","0","89.0","0.0","14","","","NA","90.5","12.7"
"-125.997","53.772","OOTSA LAKESKINS LAKE CLIMATE","1085836","BC","15.5","2","NA","30.3","2","4.5","2","","","NA","25.6","2","NA","","5","","","NA","85.0","12.1"
"-122.738","50.302","PEMBERTON AIRPORT (WIND)","1086081","BC","20.3","0","NA","38.3","0","7.4","0","","","NA","","","NA","","","","","NA","15.9","85.8"
"-122.734","50.306","PEMBERTON AIRPORT CS","1086082","BC","20.3","0","NA","38.7","0","7.5","0","","","NA","37.5","0","NA","","6","","","NA","14.7","85.0"
"-124.136","52.114","PUNTZI MOUNTAIN (AUT)","1086558","BC","15.4","0","NA","36.0","0","-1.2","0","","","NA","20.2","0","NA","","6","","","NA","104.4","24.9"
"-124.403","51.675","TATLAYOKO LAKE RCS","1088015","BC","15.5","0","NA","34.7","0","-1.3","0","","","NA","32.3","0","NA","","7","","","NA","101.6","24.5"
"-121.515","53.069","BARKERVILLE","1090660","BC","12.8","2","0.6","30.0","2","0.0","2","0.0","2","NA","62.3","2","NA","0.0","12","","","NA","155.1","3.1"
"-125.959","54.383","BURNS LAKE DECKER LAKE","1091174","BC","13.5","1","NA","31.8","1","-2.2","1","","","NA","36.7","1","NA","","8","","","NA","139.8","4.2"
"-124.286","54.455","FORT ST JAMES AUTO","1092975","BC","16.6","2","NA","31.7","2","4.6","2","","","NA","19.6","2","NA","","6","","","NA","63.5","23.2"
"-122.286","52.531","MCLEESE LAKE GRANITE MT","1095018","BC","14.3","15","NA","33.5","10","1.5","11","0.0","10","NA","36.2","10","NA","0.0","6","","","NA","67.7","8.6"
"-122.678","53.884","PRINCE GEORGE","1096439","BC","15.6","0","NA","33.2","0","1.1","0","","","NA","24.2","0","NA","","6","","","NA","93.3","18.0"
"-122.672","53.889","PRINCE GEORGE AIRPORT AUTO","1096453","BC","15.7","0","NA","33.1","0","1.1","0","","","NA","20.1","0","NA","","6","","","NA","89.4","19.6"
"-122.791","53.900","PRINCE GEORGE MASSEY AUTO","1096454","BC","17.8","0","NA","33.9","0","5.9","0","","","NA","17.0","0","NA","","5","","","NA","49.2","41.9"
"-122.768","53.880","PRINCE GEORGE STP","1096468","BC","17.4","0","1.5","34.0","0","5.0","0","0.0","0","NA","26.6","0","58.0","0.0","6","","","NA","54.9","36.7"
"-122.510","53.026","QUESNEL","1096629","BC","16.7","0","NA","36.6","0","3.1","0","","","NA","40.8","1","NA","","7","","","NA","64.2","24.7"
"-122.506","53.027","QUESNEL AIRPORT AUTO","1096631","BC","16.6","0","NA","36.8","0","3.0","0","","","NA","65.6","0","NA","","7","","","NA","68.0","24.4"
"-121.686","52.184","SPOKIN LAKE 4E","1097646","BC","12.3","0","-0.5","33.0","0","-3.0","0","0.0","0","NA","46.2","0","88.0","0.0","9","","","NA","177.7","0.0"
"-122.054","52.183","WILLIAMS LAKE A","1098941","BC","15.6","10","NA","31.3","10","4.5","10","0.0","9","NA","32.9","8","NA","","6","","","NA","66.2","15.8"
"-124.017","54.033","VANDERHOOF","1098D90","BC","16.1","5","0.2","32.0","5","2.5","5","0.0","5","NA","29.2","5","NA","0.0","6","","","NA","67.4","17.9"
"-122.360","49.025","ABBOTSFORD A","1100031","BC","19.2","0","NA","39.4","0","8.6","0","0.0","0","NA","22.4","0","NA","","6","","","NA","21.4","59.5"
"-122.360","49.025","ABBOTSFORD A","1100032","BC","19.2","0","NA","39.4","0","8.6","0","","","NA","","","NA","","","","","NA","21.4","59.5"
"-121.760","49.243","AGASSIZ RCS","1100119","BC","19.8","0","1.0","38.2","0","9.3","0","","","NA","36.2","0","NA","","8","","","NA","16.2","73.5"
"-121.760","49.243","AGASSIZ CDA","1100120","BC","","","","","","10.0","0","0.0","0","NA","42.1","0","72.0","0.0","10","","","NA","",""
"-122.955","50.129","WHISTLER - NESTERS","1100875","BC","17.8","0","NA","36.8","0","6.1","0","","","NA","52.1","0","NA","","8","","","NA","57.6","51.4"
"-122.918","49.278","BURNABY SIMON FRASER U","1101158","BC","19.1","8","1.9","33.5","8","9.0","8","0.0","8","NA","64.9","8","NA","0.0","5","","","NA","23.7","48.3"
"-123.111","50.144","CALLAGHAN VALLEY","1101300","BC","16.5","2","NA","35.0","2","5.3","2","","","NA","32.7","3","NA","","8","","","NA","85.1","41.0"
"-122.698","49.109","CLOVERDALE EAST","1101708","BC","19.8","0","NA","37.0","0","10.5","0","0.0","0","NA","36.0","0","NA","0.0","6","","","NA","15.5","70.5"
"-121.979","49.079","CULTUS LAKE","1102221","BC","20.0","0","NA","38.2","0","9.2","0","","","NA","29.0","0","NA","","7","","","NA","16.5","79.2"
"-123.002","49.126","DELTA BURNS BOG","1102415","BC","18.4","0","NA","34.5","0","6.2","0","","","NA","36.4","0","NA","","5","","","NA","28.7","40.5"
"-123.093","49.011","DELTA TSAWWASSEN BEACH","1102425","BC","18.4","1","0.5","30.0","1","9.0","1","0.0","1","NA","36.8","1","NA","0.0","6","","","NA","22.9","35.4"
"-122.551","49.145","FORT LANGLEY TELEGRAPH TRAIL","1102912","BC","19.8","0","NA","38.5","0","9.5","0","0.0","0","NA","38.8","0","NA","0.0","8","","","NA","16.3","71.6"
"-122.573","49.264","HANEY UBC RF ADMIN","1103332","BC","18.8","4","1.0","33.0","4","10.0","4","0.0","4","NA","65.4","4","NA","0.0","7","","","NA","27.3","49.2"
"-122.271","49.153","MISSION WEST ABBEY","1105192","BC","19.6","0","1.3","37.5","0","9.5","0","0.0","0","NA","30.2","0","48.0","0.0","5","","","NA","27.6","76.1"
"-123.078","49.381","N VANC GROUSE MTN RESORT","1105658","BC","12.8","15","-1.3","32.0","15","1.5","15","0.0","15","NA","72.0","15","NA","","7","","","NA","92.2","8.5"
"-123.115","49.315","N VANCOUVER WHARVES","1105669","BC","","","NA","","","","","0.0","7","NA","40.0","7","NA","0.0","5","","","NA","",""
"-122.690","49.208","PITT MEADOWS CS","1106178","BC","19.9","0","NA","36.6","0","10.0","0","","","NA","63.1","0","NA","","6","","","NA","15.5","73.7"
"-123.265","49.330","POINT ATKINSON","1106200","BC","19.0","0","NA","30.1","0","12.0","0","","","NA","","","NA","","","","","NA","17.2","48.5"
"-123.087","49.179","RICHMOND DALLYN 2","1106764","BC","","","NA","","","","","0.0","0","NA","39.2","0","NA","0.0","6","","","NA","",""
"-122.881","49.279","PORT MOODY GLENAYRE","1106CL2","BC","19.0","1","0.9","33.0","1","10.0","1","0.0","1","NA","40.4","1","NA","0.0","7","","","NA","31.3","60.0"
"-123.093","49.171","RICHMOND NATURE PARK","1106PF7","BC","19.4","6","1.1","34.0","6","8.0","6","0.0","6","NA","34.0","6","NA","0.0","4","","","NA","11.1","45.3"
"-123.303","49.106","SANDHEADS CS","1107010","BC","18.9","0","NA","28.3","0","13.0","0","","","NA","","","NA","","","","","NA","13.2","41.3"
"-122.110","49.113","SUMAS CANAL","1107785","BC","20.6","19","NA","37.0","13","11.0","14","0.0","13","NA","36.0","13","NA","0.0","8","","","NA","6.0","37.5"
"-123.187","49.183","VANCOUVER SEA ISLAND CCG","1108380","BC","19.1","0","NA","29.9","0","11.0","0","","","NA","34.5","0","NA","","5","","","NA","14.9","48.9"
"-123.184","49.195","VANCOUVER INTL A","1108395","BC","18.9","0","NA","28.9","0","9.4","0","0.0","0","NA","36.7","0","NA","","5","","","NA","17.2","43.9"
"-123.122","49.295","VANCOUVER HARBOUR CS","1108446","BC","19.8","0","NA","32.2","0","12.0","0","","","NA","41.9","0","NA","","5","","","NA","11.2","67.9"
"-123.193","49.347","WEST VANCOUVER AUT","1108824","BC","19.6","0","NA","35.5","0","10.1","0","","","NA","51.5","0","NA","","5","","","NA","22.1","70.2"
"-122.947","50.068","WHISTLER ROUNDHOUSE","1108906","BC","12.4","0","NA","27.0","0","0.5","0","0.0","0","NA","64.9","0","NA","0.0","9","","","NA","188.1","14.2"
"-122.784","49.018","WHITE ROCK CAMPBELL SCIENTIFIC","1108910","BC","18.6","0","NA","37.0","0","10.0","0","","","NA","39.2","0","NA","","7","","","NA","21.8","39.2"
"-121.498","49.368","HOPE A","1113542","BC","20.2","0","NA","37.9","0","10.7","0","","","NA","35.5","1","NA","","8","","","NA","12.8","81.9"
"-121.493","49.370","HOPE AIRPORT","1113543","BC","20.3","2","NA","37.9","2","10.7","2","","","NA","1.7","27","NA","","1","","","NA","13.1","78.5"
"-121.233","49.267","HOPE SLIDE","1113581","BC","16.5","0","1.3","34.0","0","5.0","0","0.0","0","NA","60.8","0","147.0","0.0","9","","","NA","81.0","35.5"
"-121.934","50.684","LILLOOET","1114619","BC","23.0","6","NA","39.1","6","8.9","6","","","NA","63.6","6","NA","","8","","","NA","5.9","131.7"
"-121.582","50.224","LYTTON A","1114738","BC","24.7","22","NA","39.0","22","14.3","22","","","NA","13.5","21","NA","","2","","","NA","0.0","60.3"
"-121.582","50.224","LYTTON RCS","1114746","BC","22.1","0","NA","40.3","0","9.2","0","","","NA","52.9","0","NA","","8","","","NA","11.7","138.5"
"-120.333","49.673","JELLICOE","1123721","BC","16.9","1","NA","35.5","1","0.5","1","0.0","1","NA","24.6","1","NA","0.0","9","","","NA","75.9","43.3"
